x,y
0.05078559931680049,-7.009499404549146
1.5993877381488621,9.570540963539713
1.7470015985665572,22.99235003165081
-0.2339149793414559,5.039952193040005
1.3241018763646624,6.327969725088074
0.1405862527017372,-0.7282646352484803
-0.03832931669215878,11.89915474756883
-0.43224127128498324,4.367024919367852
-1.7192221307773747,2.7652305642029793
-0.11749440037796388,-0.42792163012122586
-0.5681842428974482,7.58949266092867
1.6064255507748966,21.216954725773725
-1.4503917320397564,13.393206217153867
-2.3049361507399313,9.861183930627897
-1.011188025481859,1.2993289398217547
-0.025466138461918586,7.920708674863434
-0.9772015853529918,8.709152826715208
0.45095150846676146,-12.915628914031384
1.5212527522302652,11.879447657924263
-0.8866724338619263,3.344513996315304
-0.2213260194509994,-4.307768935181856
1.6616059836465027,-7.969747540724448
2.4644664405358583,44.638841944946
-1.733240138683612,0.45219244226715816
0.20790946248331554,-12.388614468201222
2.2046108568997704,35.18903497547256
-2.2168027144918625,9.313672786828143
-2.3974286876377655,22.81316362609714
-2.342049925075791,2.92711270410563
0.8601019493286022,-23.789752737299732
0.25824517688506843,5.047261969296304
1.6430983006641604,13.77392022435875
-0.857793010343431,-2.879557931951612
0.7693344765450201,-0.8995483159555269
-2.4767182932468854,28.839115446750654
-2.018791211048973,10.211409543512183
2.017751648485958,25.37964217924061
1.1686963740180816,8.511168300903142
0.3809335103227247,-0.20089456864780697
-0.625552179146514,1.0603168097262516
0.2798059088789193,8.307076657308562
1.5487708473717259,-6.923255089638603
2.4723992574388935,53.45526265164051
1.9081557894082382,6.070631270272155
1.6700529856460076,15.482424216019385
-1.7233377906603975,1.1597011339265366
-0.73287803015886,12.224203152025076
-2.1294350008947207,-2.1849142946109392
-2.0075574301126458,-1.0401323818548391
-0.8894276207076008,8.680652396669966
-1.5667894363961103,6.357356234463813
0.2652701482411235,0.7102257854762648
-0.20652171746893488,-16.325930039307693
0.2411832414164734,4.925304276281858
-2.359591140268396,20.267935571514453
-0.8743201986585514,5.711910888554247
-2.1430877991689683,10.507232076869734
1.387189418224104,-3.9471668254016237
1.971801397438334,22.396849989841265
-0.15364779448069488,-1.0945581955822687
-1.205398021769109,17.026985530071727
1.7568909392081675,15.721088854463112
-1.4217284850898233,16.16147537461026
-0.9386959358399176,6.620052670795017
0.9882077226032275,-10.048731616789325
1.1504873727242835,-5.580704337446814
-2.05713587546666,13.957740856565916
-2.4880270054738034,29.39183503862774
0.11867868493207867,-3.0180229892307087
2.2891596868764648,31.015008793649407
-0.45801189365781614,8.05911024547238
1.9183079451438605,14.732913590246028
0.8486209154745836,-13.983620943074392
-1.1624757169204047,6.075633399026996
0.4247713480385569,5.8317498970563975
-2.112637638606496,8.853572193629553
-2.4129218078455974,25.184312829368437
-0.17361229023669766,-4.931111102449315
1.5366333338864244,7.950751407586596
2.4065609899372546,47.88635708050394
1.683357496464163,-8.418604645707475
-1.889398086009693,12.287714392854422
0.6028502813834011,1.9006052833060787
0.4446971736206895,-1.0202358298847782
-2.0320350499430955,2.2694093047016324
2.08956797886544,37.154795725643154
1.2704033008810156,0.41903381983520216
-1.2667504510994938,0.14302223839462247
-1.1185516344791135,9.26762974505358
-1.0231651866069158,-1.209149771395226
1.945013166016655,22.861072617843305
-0.6296976557471234,-6.2206390487431324
-0.3270432289405134,5.018719112102117
0.14820642067358758,-7.6259056578912965
2.292479984042502,45.76894085480107
0.677940067183767,-7.84136241994616
1.1469425210785356,3.27396766507192
0.3154477300066114,-1.9126668465506542
0.26701321270323497,11.745463805123157
1.3614477701612326,1.374873032856696
2.443679660481224,65.20947201807631
-1.2338598496796305,-12.200297879659491
-1.6502943658902625,-2.6531027907727402
-1.3142510481183982,6.9871587492586595
-1.1193339439581107,9.549982797670951
0.6734415054759553,-4.308687881964956
2.2434639602922077,29.58985842528361
-1.600228426997163,-0.9040539549661428
-0.8808878698304561,6.322405992226557
1.8272019591361204,15.432454825942063
0.852204422661841,-2.251214753339605
-0.894438797163164,9.986935441161554
-1.9416592222119315,6.9862965581916345
2.44909220834293,58.65920873500551
1.2221579137275178,-1.5330530620144596
-0.0020854561141900874,-13.436137001714396
-1.2589391420371272,8.408152093681544
0.9004329069104564,1.889890589806968
1.7090431465272253,9.899498503859892
0.9131338633016179,-4.044551008879478
0.4235845787112562,-15.655054171436275
1.882038317165292,19.630398884061286
-1.7362957580720184,5.899806341123561
-1.53552450109032,5.628812333055395
-1.0290281857169408,-4.336759412239839
-1.6409163231971196,8.973300337107531
2.0198603672205415,25.73739074055833
1.439677567434015,2.432510921104046
0.7641538381359458,-15.823084172330805
-1.9304253272614724,-2.1889766076251025
-2.2245077867967638,7.54880065153586
1.74172601845489,10.400625600924062
-0.7374837433133292,-5.08446129835977
0.5148991203996776,-5.127729237424708
2.1956067715710024,38.8170735062991
2.0183233841870845,21.753635116529985
1.3088907267784657,6.391377293093576
-1.7876326562469835,10.269196422029193
0.3894470584421357,-4.940977527185126
-1.8994646621855975,-1.3640125693159852
0.2202121828979804,-15.664239818624129
1.9312022819634596,26.12767235909392
0.5192149721494168,-1.5114854532467685
-0.07246579009305876,-12.426395389878266
1.1279358637552317,-19.487379475451753
0.44014132831809594,-9.370222108999021
-0.1518038730128839,-2.7995923408766137
0.0513305079316102,7.494199609820843
0.18736804876600788,-16.220092343997997
-2.3994124887532964,14.291970235965405
2.033448094854693,30.199322462378987
-1.5807919091595535,7.986468946105575
0.17596785839562745,3.6092456985868218
0.27553200987866466,-6.7416364382889205
1.7005347191149864,1.718278432124789
0.40853623414556006,-17.585239890676394
-2.2670640132859936,12.537687415766833
0.18722728139579692,-13.28289755956109
2.131953722719297,26.471296301635423
2.231276402162747,41.4137043987305
0.9642566177183394,-0.6840754163269223
1.992270990360554,32.83878023816233
-1.7879670327459418,14.893219927711698
-1.4255471733147562,16.48344910900029
-1.7060535350637025,11.696619707470202
1.9877268896296973,26.688966932146467
-0.5787558718972945,-8.21944494018603
1.249081564621907,2.7388133120369673
-1.8563487179986982,3.733048316823532
2.159803814850382,35.84421420510888
-1.5008789218410006,-1.0033987002049187
0.4238243224589926,-1.850041923970295
-1.3983490375227492,-11.023901616216776
-0.15517708794912632,-11.559461010723751
-0.3604508316915549,-13.106855777824387
1.7871431421428206,14.668347389509897
2.371869480657728,59.869997959344445
0.7268769601506997,2.368634344461462
-1.377404151089564,10.283867154790794
1.9941361334431171,30.34544279212708
0.8495323386929017,-9.843080108040525
-1.5237577562872928,10.38128118528147
-0.01388730314297204,-1.0245446484407292
-1.874518758075781,12.073977807279235
-1.209000725579144,-0.24629345202670772
-0.25568609941285825,13.651554843938623
-2.3386411673391305,7.543304327429929
-0.8838312922930824,4.409265173339884
-2.2730246378994385,8.455693366699194
0.7483697183535156,5.8548295970866935
0.589808279775768,4.107362178023488
2.313587786969733,50.43754957591384
1.7017667741307214,18.80715076967025
0.3823475309960549,-19.913128515672177
1.0541210104008378,3.703588765902235
0.02010843681423191,-2.9181379517102948
-1.7936496548904084,7.263116777451007
2.0788024124018154,18.491124166339056
-1.6124877397248398,17.22484932336655
0.793306924066953,-15.18163412326958
2.1265315573482226,28.89394245356049
1.7735236173416276,8.212956117455786
-1.3736741208882919,-10.990765092718995
1.320800319869615,-1.843706513594682
2.2530424672898706,59.47324696328235
2.292300446060567,51.61806030523529
1.2494533816614428,2.790539525565096
-0.18261991856704585,-1.794104132073052
0.7714119229680589,4.560420352357614
-0.3812530648705712,-9.370203393952918
1.2485257350448897,-3.9191580508814976
-1.322135618839901,-15.836984938157373
0.8005365380369103,-5.410440376518418
2.491905169112332,66.43815849116271
1.2083784376372764,2.8742442184910857
0.11952721855294435,-6.687901081884695
2.0760855547787553,43.17848373792973
-1.692200570839995,2.446427203292317
1.2772802365257787,9.709096380357538
1.1694430182624749,24.740357841832285
0.04686120225424073,-2.0563260996531785
0.722310223894933,-3.6547525693622793
1.8421856114771176,36.370531374171065
2.2163713274751533,38.981368297981724
-1.421770272760794,-5.566411026052057
-0.3163549248051467,20.52793505314782
2.079536636624076,30.046945207933106
-0.27071024657278286,-3.514842831120579
-1.3923929740195877,4.659704371219679
0.87344479926064,-0.6792371253453706
2.0072755714875354,33.598273614436714
-0.1135117968797914,-5.568241066831904
-0.3271253590491048,0.9887407334118343
0.5053616529616836,3.9580553755520587
-0.029390738488113133,-4.955295723564701
-0.462197259083323,3.2655735778694854
1.6472683917403828,9.61070763298725
2.160612792921799,39.55458374910262
1.543732531231682,-0.4204276495010424
0.15648419601136965,-7.1171568876037465
0.8489000392638002,-2.382632517298709
0.8108894307858519,-1.0675467105865502
2.368588904610733,52.840336047705144
-1.6313759960796215,14.87481370739939
-1.4746343273062585,3.7447077349600635
0.6543367367151149,-1.1050061945840595
0.8719412261445192,-6.810656708122735
-2.088834722694174,12.375887120355422
-2.0862063760027754,3.2162406919742335
2.283497500255679,44.80013863350817
1.6887748120583002,1.1840335088300868
1.953027772737876,26.53583400653453
0.19900487355296104,2.3399733384034604
-1.7294011187041187,6.410870042596425
-0.701719406958456,3.7756716551804885
0.4916192825598409,-3.5169593615331967
0.39164826134891806,-4.1135113788297035
1.887650029801593,35.94504001441861
-0.5995699488214541,7.279708951731578
2.079267890417457,34.88262669813053
1.693694493854661,20.897319529202747
-2.236352511247423,21.928411312416543
-0.44123178590712353,2.358496616656547
0.93377875336264,-11.26860576350554
-2.1188751776427566,20.79594239510354
2.300245468768674,51.517229240797505
-0.22240971491728434,1.755260622595074
-0.8052666322188606,-9.50393408897561
2.1523731245218727,41.499116207923855
-1.6230447770044698,6.456722592682063
0.9200499711090555,-2.196024294141373
-2.0564628387214245,-1.5076560532752818
2.360113153753508,41.23950820647773
-1.2864782104318033,8.959841338380636
-1.6983826457599842,12.281448609822611
-1.8474849771581514,14.651750305379434
-1.068298740193917,6.81699155853633
-1.72586805822228,1.1034615130681722
2.128174250063317,38.51920282562699
0.5668182313765113,-3.5390821331800124
2.033267201774013,23.395989005720896
-1.5939764614806518,0.3600083914013359
-0.48746125182664235,3.3956218232116573
1.4289291085796503,6.725502284389549
2.4304127736934005,57.05197241090891
1.4596511605860814,3.818995734191142
-2.156500987428748,19.786434840008315
1.5944278790534199,7.213045950420627
0.11594949930979803,-3.454905790385201
2.152897864765607,38.267459486938726
0.8514542076322456,2.0610974926753354
1.5156804525041636,10.161257289540734
2.1753923293919684,25.470302665965633
-0.0464570607582564,-1.6636680022416348
0.29017735017776847,-2.580873689461069
1.476793248201656,-0.7558604343368502
-0.10297786600511794,1.1448390536707898
1.6512837405518157,14.842187395402807
0.7704445266223461,-10.950693558752471
1.5629445204125378,29.158406368520616
